x,y,inside,u,v,p,speed,continuity_abs
1.579952267303102786e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.485984444618225098e-01,-1.229363679885864258e-02,-1.274621859192848206e-02,9.486780762672424316e-01,6.747659761458635330e-03
1.584725536992840134e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.486668109893798828e-01,-1.247546076774597168e-02,-1.267967000603675842e-02,9.487488269805908203e-01,6.751373410224914551e-03
1.589498806682577703e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.487356543540954590e-01,-1.265470683574676514e-02,-1.261142268776893616e-02,9.488200545310974121e-01,6.748023908585309982e-03
1.594272076372315050e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.488055109977722168e-01,-1.283152401447296143e-02,-1.254141703248023987e-02,9.488922357559204102e-01,6.738165393471717834e-03
1.599045346062052619e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.488761425018310547e-01,-1.300577819347381592e-02,-1.246911659836769104e-02,9.489653110504150391e-01,6.721686571836471558e-03
1.603818615751789967e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.489467740058898926e-01,-1.317723840475082397e-02,-1.239556446671485901e-02,9.490382671356201172e-01,6.699278950691223145e-03
1.608591885441527536e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.490191936492919922e-01,-1.334665715694427490e-02,-1.232022419571876526e-02,9.491130709648132324e-01,6.670359522104263306e-03
1.613365155131264883e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.490914940834045410e-01,-1.351316273212432861e-02,-1.224312558770179749e-02,9.491876959800720215e-01,6.634733639657497406e-03
1.618138424821002452e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.491648077964782715e-01,-1.367727667093276978e-02,-1.216406002640724182e-02,9.492633342742919922e-01,6.592521443963050842e-03
1.622911694510740022e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.492391347885131836e-01,-1.383937150239944458e-02,-1.208320632576942444e-02,9.493399858474731445e-01,6.544005125761032104e-03
1.627684964200477369e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.493131041526794434e-01,-1.399876922369003296e-02,-1.200089231133460999e-02,9.494162797927856445e-01,6.489669904112815857e-03
1.632458233890214938e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.493885636329650879e-01,-1.415579020977020264e-02,-1.191690936684608459e-02,9.494940638542175293e-01,6.428686901926994324e-03
1.637231503579952285e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.494646191596984863e-01,-1.431035250425338745e-02,-1.183104887604713440e-02,9.495724439620971680e-01,6.360864266753196716e-03
1.642004773269689855e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.495410919189453125e-01,-1.446259021759033203e-02,-1.174372807145118713e-02,9.496511816978454590e-01,6.287343800067901611e-03
1.646778042959427202e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.496181607246398926e-01,-1.461223512887954712e-02,-1.165497675538063049e-02,9.497305750846862793e-01,6.208071485161781311e-03
1.651551312649164771e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.496961832046508789e-01,-1.475979387760162354e-02,-1.156419888138771057e-02,9.498108625411987305e-01,6.122644990682601929e-03
1.656324582338902118e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.497740268707275391e-01,-1.490478217601776123e-02,-1.147202029824256897e-02,9.498909711837768555e-01,6.030417047441005707e-03
1.661097852028639688e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.498534798622131348e-01,-1.504801958799362183e-02,-1.137829199433326721e-02,9.499726891517639160e-01,5.931991152465343475e-03
1.665871121718377257e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.499328136444091797e-01,-1.518829166889190674e-02,-1.128298416733741760e-02,9.500542283058166504e-01,5.828719586133956909e-03
1.670644391408114604e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.500133395195007324e-01,-1.532649993896484375e-02,-1.118618622422218323e-02,9.501369595527648926e-01,5.718166939914226532e-03
1.675417661097852173e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.500935673713684082e-01,-1.546286791563034058e-02,-1.108739152550697327e-02,9.502193927764892578e-01,5.602464079856872559e-03
1.680190930787589521e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.501747488975524902e-01,-1.559628546237945557e-02,-1.098749414086341858e-02,9.503027200698852539e-01,5.481513217091560364e-03
1.684964200477327090e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.502567052841186523e-01,-1.572767645120620728e-02,-1.088595762848854065e-02,9.503868222236633301e-01,5.353154614567756653e-03
1.689737470167064437e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.503386616706848145e-01,-1.585699617862701416e-02,-1.078284159302711487e-02,9.504709839820861816e-01,5.219705402851104736e-03
1.694510739856802006e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.504213333129882812e-01,-1.598388701677322388e-02,-1.067850366234779358e-02,9.505557417869567871e-01,5.081059411168098450e-03
1.699284009546539354e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.505051970481872559e-01,-1.610878109931945801e-02,-1.057246699929237366e-02,9.506416916847229004e-01,4.935818724334239960e-03
1.704057279236276923e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.505888223648071289e-01,-1.623152196407318115e-02,-1.046526804566383362e-02,9.507274031639099121e-01,4.784584976732730865e-03
1.708830548926014492e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.506732225418090820e-01,-1.635164022445678711e-02,-1.035625115036964417e-02,9.508138298988342285e-01,4.628749564290046692e-03
1.713603818615751839e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.507576823234558105e-01,-1.646994799375534058e-02,-1.024589315056800842e-02,9.509003162384033203e-01,4.466302692890167236e-03
1.718377088305489409e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.508432149887084961e-01,-1.658604294061660767e-02,-1.013413444161415100e-02,9.509878158569335938e-01,4.299189895391464233e-03
1.723150357995226756e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.509287476539611816e-01,-1.670002192258834839e-02,-1.002127304673194885e-02,9.510753750801086426e-01,4.126098006963729858e-03
1.727923627684964325e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.510150551795959473e-01,-1.681198924779891968e-02,-9.906861931085586548e-03,9.511636495590209961e-01,3.946845419704914093e-03
1.732696897374701672e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.511014819145202637e-01,-1.692180335521697998e-02,-9.790990501642227173e-03,9.512519836425781250e-01,3.763993270695209503e-03
1.737470167064439241e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.511886239051818848e-01,-1.702944934368133545e-02,-9.674046188592910767e-03,9.513410329818725586e-01,3.574730828404426575e-03
1.742243436754176589e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.512764215469360352e-01,-1.713497936725616455e-02,-9.555403143167495728e-03,9.514307379722595215e-01,3.379844129085540771e-03
1.747016706443914158e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.513635635375976562e-01,-1.723866164684295654e-02,-9.435478597879409790e-03,9.515197277069091797e-01,3.179926425218582153e-03
1.751789976133651727e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.514517784118652344e-01,-1.734041422605514526e-02,-9.314391762018203735e-03,9.516097903251647949e-01,2.974651753902435303e-03
1.756563245823389074e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.515408873558044434e-01,-1.743990182876586914e-02,-9.192172437906265259e-03,9.517006874084472656e-01,2.763360738754272461e-03
1.761336515513126644e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.516298174858093262e-01,-1.753729581832885742e-02,-9.068582206964492798e-03,9.517914056777954102e-01,2.547740936279296875e-03
1.766109785202863991e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.517190456390380859e-01,-1.763277500867843628e-02,-8.943650871515274048e-03,9.518823623657226562e-01,2.327557653188705444e-03
1.770883054892601560e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.518085122108459473e-01,-1.772621273994445801e-02,-8.817795664072036743e-03,9.519735574722290039e-01,2.101674675941467285e-03
1.775656324582338907e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.518986940383911133e-01,-1.781774312257766724e-02,-8.690390735864639282e-03,9.520654082298278809e-01,1.870412379503250122e-03
1.780429594272076477e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.519892334938049316e-01,-1.790735870599746704e-02,-8.561942726373672485e-03,9.521576166152954102e-01,1.634415239095687866e-03
1.785202863961813824e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.520801305770874023e-01,-1.799492537975311279e-02,-8.432302623987197876e-03,9.522501826286315918e-01,1.394081860780715942e-03
1.789976133651551393e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.521710276603698730e-01,-1.808086037635803223e-02,-8.301410824060440063e-03,9.523426890373229980e-01,1.148130744695663452e-03
1.794749403341288962e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.522622227668762207e-01,-1.816461980342864990e-02,-8.169118314981460571e-03,9.524354934692382812e-01,8.972734212875366211e-04
1.799522673031026310e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.523538351058959961e-01,-1.824662834405899048e-02,-8.035931736230850220e-03,9.525286555290222168e-01,6.410740315914154053e-04
1.804295942720763879e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.524456858634948730e-01,-1.832666248083114624e-02,-7.901523262262344360e-03,9.526219964027404785e-01,3.816932439804077148e-04
1.809069212410501226e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.525386095046997070e-01,-1.840485632419586182e-02,-7.766131311655044556e-03,9.527164101600646973e-01,1.168027520179748535e-04
1.813842482100238795e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.526315331459045410e-01,-1.848122477531433105e-02,-7.629547268152236938e-03,9.528107643127441406e-01,1.533478498458862305e-04
1.818615751789976143e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.527240395545959473e-01,-1.855594664812088013e-02,-7.491979748010635376e-03,9.529047012329101562e-01,4.282239824533462524e-04
1.823389021479713712e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.528170228004455566e-01,-1.862865686416625977e-02,-7.353160530328750610e-03,9.529991149902343750e-01,7.068570703268051147e-04
1.828162291169451059e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.529106020927429199e-01,-1.869923621416091919e-02,-7.213357836008071899e-03,9.530940651893615723e-01,9.898915886878967285e-04
1.832935560859188628e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.530040621757507324e-01,-1.876843720674514771e-02,-7.072482258081436157e-03,9.531888365745544434e-01,1.278389245271682739e-03
1.837708830548926198e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.530979990959167480e-01,-1.883569359779357910e-02,-6.930682808160781860e-03,9.532840847969055176e-01,1.570921391248703003e-03
1.842482100238663545e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.531922936439514160e-01,-1.890117675065994263e-02,-6.787750869989395142e-03,9.533796906471252441e-01,1.868065446615219116e-03
1.847255369928401114e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.532862305641174316e-01,-1.896492391824722290e-02,-6.643746048212051392e-03,9.534748792648315430e-01,2.169573679566383362e-03
1.852028639618138461e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.533808827400207520e-01,-1.902712881565093994e-02,-6.498847156763076782e-03,9.535707235336303711e-01,2.475617453455924988e-03
1.856801909307876031e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.534762501716613770e-01,-1.908738166093826294e-02,-6.352964788675308228e-03,9.536672830581665039e-01,2.785636112093925476e-03
1.861575178997613378e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.535709619522094727e-01,-1.914621144533157349e-02,-6.206009536981582642e-03,9.537631273269653320e-01,3.100682049989700317e-03
1.866348448687350947e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.536662101745605469e-01,-1.920298486948013306e-02,-6.058100610971450806e-03,9.538595676422119141e-01,3.418970853090286255e-03
1.871121718377088294e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.537619352340698242e-01,-1.925815641880035400e-02,-5.909446626901626587e-03,9.539563059806823730e-01,3.741357475519180298e-03
1.875894988066825864e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.538574814796447754e-01,-1.931165903806686401e-02,-5.759749561548233032e-03,9.540529847145080566e-01,4.068519920110702515e-03
1.880668257756563433e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.539535641670227051e-01,-1.936370879411697388e-02,-5.609158426523208618e-03,9.541500806808471680e-01,4.400141537189483643e-03
1.885441527446300780e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.540489315986633301e-01,-1.941401511430740356e-02,-5.457703024148941040e-03,9.542464017868041992e-01,4.735454916954040527e-03
1.890214797136038349e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.541453719139099121e-01,-1.946248859167098999e-02,-5.305323749780654907e-03,9.543438553810119629e-01,5.074657499790191650e-03
1.894988066825775697e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.542416930198669434e-01,-1.950945705175399780e-02,-5.151901394128799438e-03,9.544411301612854004e-01,5.417726933956146240e-03
1.899761336515513266e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.543380737304687500e-01,-1.955506950616836548e-02,-4.998002201318740845e-03,9.545384049415588379e-01,5.765249952673912048e-03
1.904534606205250613e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.544348716735839844e-01,-1.959892362356185913e-02,-4.843089729547500610e-03,9.546360969543457031e-01,6.116397678852081299e-03
1.909307875894988182e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.545313715934753418e-01,-1.964093744754791260e-02,-4.687104374170303345e-03,9.547334313392639160e-01,6.471121683716773987e-03
1.914081145584725530e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.546280503273010254e-01,-1.968166232109069824e-02,-4.530642181634902954e-03,9.548309445381164551e-01,6.830647587776184082e-03
1.918854415274463099e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.547255039215087891e-01,-1.972077786922454834e-02,-4.372928291559219360e-03,9.549291729927062988e-01,7.192742079496383667e-03
1.923627684964200668e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.548224806785583496e-01,-1.975856721401214600e-02,-4.214916378259658813e-03,9.550268650054931641e-01,7.559217512607574463e-03
1.928400954653938015e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.549196958541870117e-01,-1.979468017816543579e-02,-4.055593162775039673e-03,9.551248550415039062e-01,7.929706946015357971e-03
1.933174224343675585e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.550170302391052246e-01,-1.982893049716949463e-02,-3.895882517099380493e-03,9.552228450775146484e-01,8.303642272949218750e-03
1.937947494033412932e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.551148414611816406e-01,-1.986185461282730103e-02,-3.735218197107315063e-03,9.553213119506835938e-01,8.680861443281173706e-03
1.942720763723150501e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.552121758460998535e-01,-1.989369094371795654e-02,-3.574017435312271118e-03,9.554193019866943359e-01,9.062025696039199829e-03
1.947494033412887848e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.553098082542419434e-01,-1.992392539978027344e-02,-3.412071615457534790e-03,9.555175900459289551e-01,9.446658194065093994e-03
1.952267303102625418e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.554079771041870117e-01,-1.995237171649932861e-02,-3.248814493417739868e-03,9.556162953376770020e-01,9.835090488195419312e-03
1.957040572792362765e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.555056691169738770e-01,-1.997964829206466675e-02,-3.085527569055557251e-03,9.557145237922668457e-01,1.022655889391899109e-02
1.961813842482100334e+00,-1.258992805755395628e-01,1.000000000000000000e+00,9.556034803390502930e-01,-2.000546455383300781e-02,-2.921346575021743774e-03,9.558128714561462402e-01,1.062239333987236023e-02
